,"Type","Date","Num","Memo","Name","Item","Qty","U/M","Sales Price","Amount","Balance"
,"Invoice","10/14/2022","523875","810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286)","ALBERTSONS SAFEWAY:ACME MARKETS:ACM806","LISSL201-AY (810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286))",17,"EA",4.30,73.10,73.10
,"Invoice","10/14/2022","523875","810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286)","ALBERTSONS SAFEWAY:ACME MARKETS:ACM806","LISSL202-AY (810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286))",27,"EA",4.30,116.10,189.20
,"Invoice","10/14/2022","523875","810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286)","ALBERTSONS SAFEWAY:ACME MARKETS:ACM806","LISSL203-AY (810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286))",4,"EA",4.30,17.20,206.40
"Total ACM806",,,,,,,48,,,206.40,206.40
"ACM820",,,,,,,,,,,""
,"Credit Memo","10/16/2022","523889","810312-021118 / #21118 DENIM JEGGING-SOLID","ALBERTSONS SAFEWAY:ACME MARKETS:ACM820","GMDJ100-AY (810312-021118 / #21118 DENIM JEGGING-SOLID)",-1,,7.75,-7.75,-7.75
,"Credit Memo","10/16/2022","523889","810312-023235 / #23235 HIGH RISE ATHLETIC LEGGINGS","ALBERTSONS SAFEWAY:ACME MARKETS:ACM820","GMHRAL100-AY (810312-023235 / #23235 HIGH RISE ATHLETIC LEGGINGS)",-2,,8.00,-16.00,-23.75
,"Credit Memo","10/16/2022","523889","810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286)","ALBERTSONS SAFEWAY:ACME MARKETS:ACM820","LISSL201-AY (810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286))",-1,,4.30,-4.30,-28.05
,"Invoice","11/01/2022","527127","810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286)","ALBERTSONS SAFEWAY:ACME MARKETS:ACM820","LISSL201-AY (810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286))",17,"EA",4.30,73.10,45.05
,"Invoice","11/01/2022","527127","810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286)","ALBERTSONS SAFEWAY:ACME MARKETS:ACM820","LISSL202-AY (810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286))",27,"EA",4.30,116.10,161.15
,"Invoice","11/01/2022","527127","810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286)","ALBERTSONS SAFEWAY:ACME MARKETS:ACM820","LISSL203-AY (810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286))",4,"EA",4.30,17.20,178.35
,"Invoice","11/01/2022","527130","810312-023235 / #23235 HIGH RISE ATHLETIC LEGGINGS","ALBERTSONS SAFEWAY:ACME MARKETS:ACM820","GMHRAL100-AY (810312-023235 / #23235 HIGH RISE ATHLETIC LEGGINGS)",48,"EA",8.00,384.00,562.35
"Total ACM820",,,,,,,92,,,562.35,562.35
"ACM896",,,,,,,,,,,""
,"Invoice","10/14/2022","523872","810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286)","ALBERTSONS SAFEWAY:ACME MARKETS:ACM896","LISSL201-AY (810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286))",17,"EA",4.30,73.10,73.10
,"Invoice","10/14/2022","523872","810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286)","ALBERTSONS SAFEWAY:ACME MARKETS:ACM896","LISSL202-AY (810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286))",27,"EA",4.30,116.10,189.20
,"Invoice","10/14/2022","523872","810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286)","ALBERTSONS SAFEWAY:ACME MARKETS:ACM896","LISSL203-AY (810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286))",4,"EA",4.30,17.20,206.40
"Total ACM896",,,,,,,48,,,206.40,206.40
"ACM943",,,,,,,,,,,""
,"Invoice","10/14/2022","523871","810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286)","ALBERTSONS SAFEWAY:ACME MARKETS:ACM943","LISSL201-AY (810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286))",17,"EA",4.30,73.10,73.10
,"Invoice","10/14/2022","523871","810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286)","ALBERTSONS SAFEWAY:ACME MARKETS:ACM943","LISSL202-AY (810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286))",27,"EA",4.30,116.10,189.20
,"Invoice","10/14/2022","523871","810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286)","ALBERTSONS SAFEWAY:ACME MARKETS:ACM943","LISSL203-AY (810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286))",4,"EA",4.30,17.20,206.40
"Total ACM943",,,,,,,48,,,206.40,206.40
"ACM996 (CALL IN ONLY)",,,,,,,,,,,""
,"Credit Memo","10/16/2022","523890","810312-023242 / #23242 PRINTED HNKERCHF HEM TUNIC S-XL (T4259)","ALBERTSONS SAFEWAY:ACME MARKETS:ACM996 (CALL IN ONLY)","LIPHHT101-FW (810312-023242 / #23242 PRINTED HNKERCHF HEM TUNIC S-XL (T4259))",-30,,8.00,-240.00,-240.00
,"Credit Memo","10/16/2022","523890","810312-022603 / #22603 POM-POM SLIPPERS","ALBERTSONS SAFEWAY:ACME MARKETS:ACM996 (CALL IN ONLY)","GMPPS100-FW (810312-022603 / #22603 POM-POM SLIPPERS)",-21,,4.50,-94.50,-334.50
,"Credit Memo","10/16/2022","523890","810312-023242 / #23242 PRINTED HNKERCHF HEM TUNIC S-XL (T4259)","ALBERTSONS SAFEWAY:ACME MARKETS:ACM996 (CALL IN ONLY)","LIPHHT101-FW (810312-023242 / #23242 PRINTED HNKERCHF HEM TUNIC S-XL (T4259))",-5,,8.00,-40.00,-374.50
,"Credit Memo","10/16/2022","523890","810312-023259 / #23259 PRINTED HNKERCHF HEM TUNIC 2XL-3XL (T4259)","ALBERTSONS SAFEWAY:ACME MARKETS:ACM996 (CALL IN ONLY)","LIPHHT102-FW (810312-023259 / #23259 PRINTED HNKERCHF HEM TUNIC 2XL-3XL (T4259))",-1,,8.00,-8.00,-382.50
"Total ACM996 (CALL IN ONLY)",,,,,,,-57,,,-382.50,-382.50
"Total ACME MARKETS",,,,,,,1231,,,7127.45,7127.45
"Total ALBERTSONS SAFEWAY",,,,,,,1231,,,7127.45,7127.45
"TOTAL",,,,,,,1231,,,7127.45,7127.45
